neighbourhood,Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,city,first_review,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Wireless.Internet,Air.conditioning,Kitchen,Heating,Family,kid.friendly,Essentials,Hair.dryer,Iron,translation.missing,Washer,Dryer,Smoke.detector,Fire.extinguisher,Shampoo,Hangers,TV,Cable.TV,Breakfast,Buzzer,wireless.intercom,Carbon.monoxide.detector,Laptop.friendly.workspace,Internet,Indoor.fireplace,First.aid.kit,Elevator.in.building,Pool,Free.parking.on.premises,Gym,Hot.tub,Wheelchair.accessible,Doorman,Dog,Cat,Other.pet,Lock.on.bedroom.door,Pets.live.on.this.property,Private.entrance,Hot.water,Bed.linens,Extra.pillows.and.blankets,Coffee.maker,Refrigerator,Dishes.and.silverware,Garden.or.backyard,Pets.allowed,Safety.card,X24,hour.check,Self.Check,Lockbox,Suitable.for.events,Elevator,Microwave,Cooking.basics,Oven,Stove,Smoking.allowed,Outlet.covers,Bathtub,Dishwasher,Single.level.home,Luggage.dropoff.allowed,Step,free.access,Wide.clearance.to.bed,Accessible,height.bed,Wide.doorway,height.toilet,Wide.entryway,Hot.water.kettle,Babysitter.recommendations,Pack,n.Play,travel.crib,Keypad,Free.parking.on.street,Smart.lock,Wide.hallway.clearance,Flat,smooth.pathway.to.front.door,Well,lit.path.to.entrance,Long.term.stays.allowed,Private.living.room,Children,s.books.and.toys,s.dinnerware,BBQ.grill,Patio.or.balcony,Host.greets.you,Smartlock,Ethernet.connection,Fixed.grab.bars.for.shower,toilet,High.chair,Room,darkening.shades,Changing.table,Stair.gates,Window.guards,Table.corner.guards,Crib,Other,Private.bathroom,Doorman.Entry,Baby.monitor,Baby.bath,Fireplace.guards,Game.console,Firm.mattress,Pocket.wifi,Cleaning.before.checkout,Handheld.shower.head,Waterfront,Ground.floor.access,EV.charger,Wide.clearance.to.shower,Beach.essentials,Beachfront,Bathtub.with.shower.chair,Lake.access,Disabled.parking.spot,Air.purifier,Ski.in,Ski.out,Path.to.entrance.lit.at.night,Firm.matress,Paid.parking.off.premises,Flat.smooth.pathway.to.front.door
Lakeview,35151.682170542634,4.938308642764781,Apartment,Entire home/apt,4.12015503875969,1.3275193798449612,strict,0.7170542635658915,Chicago,nan,0.7674418604651163,100%,2014-02-14,0.29069767441860467,41.94323302957289,-87.65510257853164,Lakeview,23.100775193798448,95.48660714285714,60644.32558139535,1.565891472868217,2.058139534883721,0.9689922480620154,0.9186046511627907,0.9534883720930233,0.9922480620155039,0.6627906976744186,0.6627906976744186,0.9457364341085271,0.7248062015503876,0.6550387596899225,0.38372093023255816,0.813953488372093,0.7984496124031008,0.9534883720930233,0.5581395348837209,0.8333333333333334,0.7441860465116279,0.8798449612403101,0.4844961240310077,0.18992248062015504,0.3449612403100775,0.3449612403100775,0.8294573643410853,0.6511627906976745,0.6666666666666666,0.22093023255813954,0.437984496124031,0.16666666666666666,0.011627906976744186,0.32558139534883723,0.05813953488372093,0.031007751937984496,0.050387596899224806,0.023255813953488372,0.09302325581395349,0.031007751937984496,0.007751937984496124,0.23255813953488372,0.13565891472868216,0.12790697674418605,0.01937984496124031,0.01937984496124031,0.003875968992248062,0.015503875968992248,0.023255813953488372,0.023255813953488372,0.003875968992248062,0.1511627906976744,0.22093023255813954,0.3875968992248062,0.3875968992248062,0.2713178294573643,0.12790697674418605,0.08139534883720931,0.0,0.01937984496124031,0.01937984496124031,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.007751937984496124,0.06976744186046512,0.015503875968992248,0.0,0.0,0.003875968992248062,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031007751937984496,0.031007751937984496,0.031007751937984496,0.031007751937984496,0.09689922480620156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.03488372093023256,0.01937984496124031,0.01937984496124031,0.015503875968992248,0.003875968992248062,0.015503875968992248,0.0,0.03488372093023256,0.007751937984496124,0.0,0.0,0.011627906976744186,0.03488372093023256,0.03488372093023256,0.007751937984496124,0.011627906976744186,0.0,0.007751937984496124,0.015503875968992248,0.0,0.0,0.01937984496124031,0.0,0.007751937984496124,0.003875968992248062,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakewood,40857.22727272727,4.277324639078647,House,Private room,2.1818181818181817,1.2045454545454546,flexible,0.5,LA,nan,0.5,100%,2015-04-17,0.3181818181818182,33.84824831602418,-118.12475131010615,Lakewood,12.727272727272727,94.07142857142857,90716.95454545454,1.0454545454545454,1.2727272727272727,0.9090909090909091,0.5909090909090909,0.8636363636363636,0.6818181818181818,0.4090909090909091,0.4090909090909091,0.9090909090909091,0.5,0.5909090909090909,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.4090909090909091,0.7272727272727273,0.5909090909090909,0.7272727272727273,0.2727272727272727,0.4090909090909091,0.0,0.0,0.5,0.5,0.3181818181818182,0.045454545454545456,0.36363636363636365,0.0,0.09090909090909091,0.8636363636363636,0.0,0.09090909090909091,0.0,0.0,0.22727272727272727,0.09090909090909091,0.0,0.3181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamond Riggs,36262.84210526316,4.423674526217077,House,Private room,2.789473684210526,1.131578947368421,strict,0.7368421052631579,DC,nan,0.7368421052631579,100%,2015-03-10,0.3157894736842105,38.958911921784626,-76.99987807316069,Lamond Riggs,15.947368421052632,97.1875,20011.105263157893,1.0526315789473684,1.4736842105263157,1.0,0.9473684210526315,0.8947368421052632,0.9473684210526315,0.42105263157894735,0.42105263157894735,0.9473684210526315,0.6842105263157895,0.7894736842105263,0.5789473684210527,0.7894736842105263,0.7368421052631579,0.9473684210526315,0.8421052631578947,0.7894736842105263,0.7894736842105263,1.0,0.5789473684210527,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.7368421052631579,0.7368421052631579,0.47368421052631576,0.10526315789473684,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.7894736842105263,0.2631578947368421,0.0,0.15789473684210525,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Langdon,29480.166666666668,4.643318820576431,Apartment,Entire home/apt,3.75,1.1666666666666667,flexible,0.5833333333333334,DC,nan,0.5,100%,2014-09-10,0.25,38.92717541452168,-76.97606252941775,Langdon,40.5,96.0,20018.0,1.25,2.1666666666666665,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.9166666666666666,0.5833333333333334,0.75,0.8333333333333334,0.9166666666666666,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.5,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurel Canyon,34111.474074074074,5.533759293238381,House,Entire home/apt,4.651851851851852,1.8814814814814815,strict,0.8444444444444444,LA,nan,0.8222222222222222,100%,2008-10-02,0.21481481481481482,34.105618031369644,-118.37746865214733,Laurel Canyon,23.525925925925925,95.8921568627451,90052.64444444445,1.9703703703703703,2.4074074074074074,0.9925925925925926,0.8,0.8444444444444444,0.9333333333333333,0.5777777777777777,0.5777777777777777,0.8814814814814815,0.6370370370370371,0.5851851851851851,0.34814814814814815,0.7407407407407407,0.7481481481481481,0.8518518518518519,0.5407407407407407,0.7407407407407407,0.6962962962962963,0.8074074074074075,0.5481481481481482,0.07407407407407407,0.1259259259259259,0.1259259259259259,0.6222222222222222,0.6592592592592592,0.725925925925926,0.4444444444444444,0.45185185185185184,0.05925925925925926,0.31851851851851853,0.8740740740740741,0.07407407407407407,0.2962962962962963,0.08148148148148149,0.014814814814814815,0.1259259259259259,0.044444444444444446,0.007407407407407408,0.15555555555555556,0.13333333333333333,0.16296296296296298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23703703703703705,0.17777777777777778,0.37777777777777777,0.37777777777777777,0.17037037037037037,0.08888888888888889,0.08148148148148149,0.0,0.0,0.0,0.0,0.0,0.05925925925925926,0.007407407407407408,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014814814814814815,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.022222222222222223,0.022222222222222223,0.0,0.014814814814814815,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.0,0.0,0.007407407407407408,0.0,0.0,0.014814814814814815,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawndale,37271.89473684211,4.376549652774034,House,Private room,3.1052631578947367,1.0526315789473684,flexible,0.631578947368421,LA,nan,0.47368421052631576,100%,2016-12-08,0.3684210526315789,33.885171635795075,-118.35451932496461,Lawndale,32.0,96.23076923076923,90260.0,1.263157894736842,1.894736842105263,0.9473684210526315,0.21052631578947367,0.7894736842105263,0.7894736842105263,0.7368421052631579,0.7368421052631579,0.8947368421052632,0.631578947368421,0.47368421052631576,0.5789473684210527,0.631578947368421,0.631578947368421,0.7894736842105263,0.47368421052631576,0.8421052631578947,0.7368421052631579,0.8421052631578947,0.21052631578947367,0.3157894736842105,0.0,0.0,0.6842105263157895,0.5263157894736842,0.6842105263157895,0.0,0.5263157894736842,0.0,0.10526315789473684,0.5789473684210527,0.0,0.0,0.10526315789473684,0.0,0.15789473684210525,0.05263157894736842,0.0,0.2631578947368421,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeDroit Park,37688.49056603773,5.052597947538727,Apartment,Entire home/apt,4.226415094339623,1.5961538461538463,strict,0.7547169811320755,DC,nan,0.7169811320754716,100%,2014-07-30,0.24528301886792453,38.91652144398991,-77.01835439378024,LeDroit Park,14.679245283018869,93.34146341463415,20001.0,1.6415094339622642,1.9245283018867925,0.9622641509433962,0.9245283018867925,0.9433962264150944,0.9811320754716981,0.6037735849056604,0.6037735849056604,0.8679245283018868,0.6415094339622641,0.6415094339622641,0.3018867924528302,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.5660377358490566,0.6792452830188679,0.660377358490566,0.9245283018867925,0.4528301886792453,0.11320754716981132,0.07547169811320754,0.07547169811320754,0.6226415094339622,0.6037735849056604,0.6415094339622641,0.09433962264150944,0.41509433962264153,0.11320754716981132,0.07547169811320754,0.32075471698113206,0.11320754716981132,0.05660377358490566,0.0,0.03773584905660377,0.018867924528301886,0.11320754716981132,0.0,0.2641509433962264,0.1509433962264151,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18867924528301888,0.22641509433962265,0.3584905660377358,0.3584905660377358,0.2641509433962264,0.09433962264150944,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leather District,35248.555555555555,5.340868574496788,Apartment,Entire home/apt,3.4444444444444446,1.2777777777777777,moderate,0.6666666666666666,Boston,nan,0.7777777777777778,100%,2013-10-11,0.3333333333333333,42.35061594437467,-71.05720252198832,Leather District,17.0,97.85714285714286,2111.0,1.5555555555555556,1.6666666666666667,1.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lefferts Garden,39190.1495601173,4.40273397724696,Apartment,Private room,2.697947214076246,1.1014705882352942,strict,0.6715542521994134,NYC,nan,0.7096774193548387,100%,2012-02-21,0.17595307917888564,40.6590326614089,-73.95694123852783,Lefferts Garden,13.422287390029325,93.85338345864662,11225.132530120482,1.1407624633431086,1.528023598820059,0.9648093841642229,0.7272727272727273,0.9472140762463344,0.8797653958944281,0.41055718475073316,0.41055718475073316,0.8299120234604106,0.4750733137829912,0.5747800586510264,0.36363636363636365,0.2873900293255132,0.28152492668621704,0.8152492668621701,0.30498533724340177,0.5571847507331378,0.6187683284457478,0.530791788856305,0.21700879765395895,0.11143695014662756,0.36070381231671556,0.36070381231671556,0.6598240469208211,0.5601173020527859,0.5043988269794721,0.04398826979472141,0.3519061583577713,0.0,0.0,0.10850439882697947,0.02932551319648094,0.02346041055718475,0.05571847507331378,0.03225806451612903,0.05278592375366569,0.06158357771260997,0.0,0.19941348973607037,0.13196480938416422,0.06744868035190615,0.05571847507331378,0.06158357771260997,0.03519061583577713,0.06158357771260997,0.08211143695014662,0.07917888563049853,0.008797653958944282,0.1436950146627566,0.15835777126099707,0.1348973607038123,0.1348973607038123,0.08797653958944282,0.05865102639296188,0.020527859237536656,0.3812316715542522,0.06451612903225806,0.07331378299120235,0.06451612903225806,0.07038123167155426,0.04105571847507331,0.002932551319648094,0.05278592375366569,0.026392961876832845,0.011730205278592375,0.020527859237536656,0.020527859237536656,0.020527859237536656,0.008797653958944282,0.01466275659824047,0.01466275659824047,0.011730205278592375,0.008797653958944282,0.011730205278592375,0.002932551319648094,0.011730205278592375,0.005865102639296188,0.005865102639296188,0.005865102639296188,0.01466275659824047,0.0,0.008797653958944282,0.01466275659824047,0.011730205278592375,0.011730205278592375,0.02932551319648094,0.02932551319648094,0.01466275659824047,0.04105571847507331,0.011730205278592375,0.008797653958944282,0.008797653958944282,0.005865102639296188,0.017595307917888565,0.03225806451612903,0.0,0.008797653958944282,0.0,0.002932551319648094,0.005865102639296188,0.02346041055718475,0.02346041055718475,0.002932551319648094,0.002932551319648094,0.02346041055718475,0.0,0.002932551319648094,0.0,0.005865102639296188,0.0,0.002932551319648094,0.002932551319648094,0.0,0.008797653958944282,0.0,0.0,0.002932551319648094,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,0.0,0.0,0.002932551319648094,0.002932551319648094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lighthouse HIll,51528.0,5.29831736654804,Apartment,Entire home/apt,4.0,2.0,strict,1.0,NYC,2015-02-16,1.0,100%,2014-09-03,0.0,40.5771759640501,-74.1398105299678,Lighthouse HIll,35.0,91.0,10306.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln Heights,32740.960784313724,4.280186039550678,House,Entire home/apt,3.764705882352941,1.2551020408163265,moderate,0.803921568627451,LA,nan,0.9019607843137255,100%,2015-04-19,0.29411764705882354,34.26363705471975,-116.59105290046716,Lincoln Heights,23.54901960784314,91.3953488372093,87285.17647058824,1.4313725490196079,2.0,0.9803921568627451,0.7450980392156863,0.9803921568627451,0.8235294117647058,0.5098039215686274,0.5098039215686274,0.803921568627451,0.5686274509803921,0.5686274509803921,0.3333333333333333,0.7058823529411765,0.7058823529411765,0.8431372549019608,0.45098039215686275,0.6078431372549019,0.5882352941176471,0.6274509803921569,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.6274509803921569,0.5686274509803921,0.6862745098039216,0.1568627450980392,0.5686274509803921,0.0392156862745098,0.058823529411764705,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.0392156862745098,0.0,0.13725490196078433,0.1568627450980392,0.0392156862745098,0.11764705882352941,0.35294117647058826,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.19607843137254902,0.27450980392156865,0.27450980392156865,0.19607843137254902,0.17647058823529413,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln Park,37534.7770700637,4.938959005150699,Apartment,Entire home/apt,4.063694267515924,1.302547770700637,strict,0.7579617834394905,Chicago,nan,0.821656050955414,100%,2014-02-14,0.27388535031847133,41.92429837701054,-87.65033287474216,Lincoln Park,23.828025477707005,95.50354609929079,60614.0,1.5796178343949046,2.0573248407643314,1.0,0.9554140127388535,0.9490445859872612,1.0,0.6624203821656051,0.6624203821656051,0.9426751592356688,0.6942675159235668,0.6496815286624203,0.3248407643312102,0.7898089171974523,0.7834394904458599,0.9554140127388535,0.6242038216560509,0.8598726114649682,0.7070063694267515,0.8280254777070064,0.45222929936305734,0.10828025477707007,0.3375796178343949,0.3375796178343949,0.802547770700637,0.7133757961783439,0.6815286624203821,0.20382165605095542,0.39490445859872614,0.18471337579617833,0.0,0.445859872611465,0.012738853503184714,0.012738853503184714,0.01910828025477707,0.025477707006369428,0.06369426751592357,0.01910828025477707,0.006369426751592357,0.2611464968152866,0.09554140127388536,0.09554140127388536,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.15286624203821655,0.17834394904458598,0.445859872611465,0.445859872611465,0.25477707006369427,0.12738853503184713,0.07643312101910828,0.0,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.01910828025477707,0.0,0.07006369426751592,0.006369426751592357,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.012738853503184714,0.012738853503184714,0.012738853503184714,0.08280254777070063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.012738853503184714,0.01910828025477707,0.01910828025477707,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.0,0.03821656050955414,0.006369426751592357,0.0,0.0,0.006369426751592357,0.01910828025477707,0.01910828025477707,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.012738853503184714,0.01910828025477707,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln Square,35082.5,4.581571092627897,Apartment,Entire home/apt,3.480769230769231,1.25,moderate,0.75,Chicago,nan,0.8846153846153846,100%,2015-05-28,0.23076923076923078,41.969471775901766,-87.6885836221082,Lincoln Square,28.73076923076923,97.06521739130434,60627.307692307695,1.3653846153846154,1.6730769230769231,1.0,0.8653846153846154,0.9230769230769231,1.0,0.7115384615384616,0.7115384615384616,0.9423076923076923,0.7692307692307693,0.7115384615384616,0.36538461538461536,0.8461538461538461,0.8461538461538461,0.9423076923076923,0.5384615384615384,0.8653846153846154,0.7884615384615384,0.8461538461538461,0.38461538461538464,0.3076923076923077,0.4423076923076923,0.4423076923076923,0.7692307692307693,0.7115384615384616,0.7115384615384616,0.07692307692307693,0.4423076923076923,0.038461538461538464,0.038461538461538464,0.46153846153846156,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.0,0.17307692307692307,0.1346153846153846,0.0,0.25,0.3076923076923077,0.1346153846153846,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.1346153846153846,0.2692307692307692,0.40384615384615385,0.40384615384615385,0.3269230769230769,0.25,0.019230769230769232,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.0,0.11538461538461539,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
